"TimeStep","ConnectedComponentId","CriticalType","Points:0","Points:1","Points:2"
1,684,3,0.94479,1.9509,0.36928
1,685,3,0.25185,0.89725,-1.9916
1,686,3,0.35967,1.3153,-1.725
1,687,3,-1.3389,-0.52774,1.6625
1,688,3,-0.62086,-0.99467,1.8602
1,689,3,-0.933,1.7585,0.93405
1,690,3,-0.55205,1.4817,1.5281
1,691,3,0.92896,1.9182,0.54083
1,692,3,-0.61188,1.4414,1.5438
1,693,3,-0.80083,1.7627,1.0425
1,694,3,0.97042,1.9729,-0.033729
1,695,3,-0.59918,1.4515,1.5392
1,696,3,-1.8242,1.0662,0.60885
1,697,3,-0.66619,-1.1131,1.7755
1,698,3,-0.94848,-0.86014,1.7876
1,699,3,-0.59866,1.4817,1.5104
1,700,3,-0.5702,1.4209,1.5783
1,701,3,-1.0941,-0.59297,1.8128
1,702,3,-1.7836,1.2717,0.19226
1,703,3,0.94428,1.9808,0.14157
1,704,3,-1.7642,1.2495,0.40185
1,705,3,-0.57076,1.4817,1.5212
1,706,3,-0.46424,1.4916,1.5475
1,707,3,-0.6052,0.63185,2.0173
1,708,3,0.97925,1.9604,0.18194
1,709,3,0.91996,1.9298,0.51463
1,710,3,0.16143,1.5113,-1.589
1,711,3,-0.18958,-1.9873,0.92181
1,712,3,-0.95568,1.6056,1.1593
1,713,3,-0.84662,1.7482,1.0306
1,714,3,1.2431,-0.22224,-1.8001
1,715,3,0.94464,1.9815,-0.1281
1,716,3,-0.60588,2.0656,0.44881
1,717,3,-0.73886,1.7684,1.078
1,718,3,-0.60082,0.52774,2.0483
1,719,3,-0.098201,-0.52774,2.1324
1,720,3,0.94079,1.9735,0.23566
1,721,3,0.94524,1.9828,0.10116
1,722,3,0.21688,2.012,-0.86014
1,723,3,0.95095,1.8749,0.64476
1,724,3,-0.4883,-0.033729,2.1437
1,725,3,0.38237,0.93405,-1.9536
1,726,3,0.11451,-0.10116,2.1936
1,727,3,-1.8806,1.1362,-0.086605
1,728,3,-1.8159,0.97053,0.77183
1,729,3,1.2539,-0.60595,-1.7016
1,730,3,-0.55501,2.0798,0.44881
1,731,3,-1.7951,1.1131,0.61141
1,732,3,0.2235,0.97053,-1.9604
1,733,3,-0.09741,-0.59297,2.1152
1,734,3,-0.3288,2.0842,-0.61891
1,735,3,-0.61835,1.4209,1.5601
1,736,3,-0.67051,-0.89725,1.8922
1,737,3,1.1246,0.9584,-1.6285
1,738,3,0.33431,0.93405,-1.9624
1,739,3,0.93394,1.9904,-0.033729
1,740,3,0.41903,0.27586,2.1409
1,741,3,0.28604,1.8884,-1.0897
1,742,3,-1.838,1.2048,-0.073346
1,743,3,-0.49133,1.5676,1.4616
1,744,3,-0.44679,-0.20881,2.1429
1,745,3,-0.5639,1.0662,1.8386
1,746,3,-0.25789,-0.40912,2.1451
1,747,3,-0.72777,1.9764,0.63185
1,748,3,0.43689,0.98262,-1.918
1,749,3,-0.22164,-0.74713,2.0562
1,750,3,-0.40697,1.4916,1.5635
1,751,3,-0.25555,-0.50151,2.1256
1,752,3,0.033436,-0.28924,2.1795
2,753,3,1.2465,1.7583,0.4356
2,754,3,-0.24303,1.5501,1.5406
2,755,3,-0.89704,2.007,0.047219
2,756,3,-0.66633,0.99467,1.8444
2,757,3,1.4995,1.6042,-0.11463
2,758,3,0.74682,1.9185,0.77246
2,759,3,-1.6127,-1.4515,0.35695
2,760,3,-0.47549,-0.50151,2.0875
2,761,3,-0.72918,2.0578,0.26247
2,762,3,-0.52179,-2.1106,0.32932
2,763,3,0.43054,0.79766,-2.0034
2,764,3,-1.6001,-0.19538,1.4956
2,765,3,0.28522,0.94624,-1.9643
2,766,3,-1.8047,1.0662,0.66452
2,767,3,-0.89779,1.8252,0.83524
2,768,3,-0.95335,-0.83524,1.7968
2,769,3,-1.073,1.4414,1.2674
2,770,3,0.20581,1.8053,1.2384
2,771,3,-1.1976,1.2606,1.346
2,772,3,-1.8225,1.0897,0.57121
2,773,3,-0.81969,1.9962,0.42237
2,774,3,-0.78805,1.9532,0.63185
2,775,3,-1.725,1.3581,0.12193
2,776,3,-1.8966,1.1014,-0.15747
2,777,3,0.88558,1.9492,0.50151
2,778,3,-0.71572,-1.0306,1.8058
2,779,3,-1.9615,-0.61891,0.77746
2,780,3,0.27557,-0.10116,2.1792
2,781,3,-1.9398,0.9584,-0.39205
2,782,3,-0.77868,1.832,0.93405
2,783,3,-0.89074,1.5837,1.2384
2,784,3,-0.62025,0.83524,1.9372
2,785,3,-1.3368,1.3045,1.1603
2,786,3,-0.12247,-0.64476,2.0987
2,787,3,-0.82465,1.7859,0.98262
2,788,3,-0.63923,-1.3153,1.6421
2,789,3,-0.83955,1.4817,1.391
2,790,3,0.2304,2.021,-0.83524
2,791,3,-1.6056,-1.1247,0.99615
2,792,3,-0.0064115,2.09,-0.68334
2,793,3,-1.7739,1.2272,0.42702
2,794,3,1.1812,1.8527,0.087677
2,795,3,-1.8364,1.2048,-0.10717
2,796,3,-0.63413,1.4311,1.5443
2,797,3,-0.57939,1.5113,1.4884
2,798,3,-1.0383,1.4616,1.2731
2,799,3,1.0773,1.9155,-0.074193
2,800,3,-0.90544,1.9929,0.20882
2,801,3,-0.88038,2.0027,0.22224
2,802,3,-0.62008,2.0669,0.42237
2,803,3,-1.9323,0.9584,-0.42768
2,804,3,-0.59799,0.99467,1.8677
2,805,3,-1.2,1.3368,1.2681
2,806,3,0.90535,1.9295,0.54083
2,807,3,-0.88921,1.6514,1.1478
2,808,3,-0.83653,2.0022,0.35597
2,809,3,0.82274,-2.0392,0.0067463
2,810,3,-0.43469,-0.14157,2.1508
2,811,3,1.482,-0.24907,-1.6052
2,812,3,-0.85638,1.9481,0.5539
2,813,3,-0.34068,-0.23566,2.1595
2,814,3,0.97759,1.9571,-0.22224
2,815,3,-0.55429,2.0771,0.46201
2,816,3,0.87045,1.9801,0.39585
2,817,3,-0.79073,2.0313,0.28924
2,818,3,-1.9086,1.0425,-0.32514
2,819,3,-0.65142,-1.2272,1.7043
2,820,3,-0.54698,0.94624,1.908
2,821,3,-0.62861,0.22224,2.0954
2,822,3,-1.0308,1.6389,1.0425
2,823,3,0.15382,2.0016,0.89725
2,824,3,-0.19848,-0.68334,2.0806
2,825,3,-0.57904,-1.0425,1.8474
2,826,3,-1.1592,1.2717,1.3691
2,827,3,0.90944,2.0017,-0.033729
2,828,3,0.35225,1.2936,-1.7429
2,829,3,-0.58824,2.052,0.52774
2,830,3,-0.70522,-0.89725,1.8796
2,831,3,-1.7944,-0.77246,1.0093
2,832,3,-0.23781,1.5211,1.57
2,833,3,0.85923,2.0215,-0.10116
2,834,3,0.49673,0.30261,2.1206
2,835,3,0.97559,1.9531,-0.26247
2,836,3,0.28063,0.82275,-2.0198
2,837,3,-0.65091,2.033,0.52774
2,838,3,-0.42613,1.5584,1.4916
2,839,3,0.89147,1.9946,0.24907
2,840,3,0.30367,1.9249,-1.0187
2,841,3,-0.76869,-0.86014,1.872
2,842,3,1.108,1.8878,-0.20881
2,843,3,-0.52944,2.0865,0.44881
2,844,3,1.0022,1.8341,0.68334
2,845,3,-0.72439,1.8952,0.84771
2,846,3,0.99794,1.9379,-0.28924
2,847,3,-1.3123,1.2826,1.2116
2,848,3,0.93923,0.5539,1.9095
2,849,3,-0.75733,1.7818,1.0425
2,850,3,-1.2724,1.2717,1.2646
2,851,3,-1.7787,1.2384,0.37086
2,852,3,-0.61369,1.4916,1.4945
2,853,3,-1.0231,1.3261,1.4247
2,854,3,-1.2706,1.4916,0.99788
2,855,3,0.22223,-0.020238,2.1875
2,856,3,-1.8517,1.078,0.49415
2,857,3,1.0784,1.8901,0.31597
2,858,3,1.1234,1.8613,0.32932
2,859,3,-1.0564,1.3475,1.3796
2,860,3,-0.90864,1.6875,1.078
2,861,3,-0.070083,2.0759,-0.7217
2,862,3,-0.82063,-0.82275,1.8668
2,863,3,-0.31712,2.0936,-0.59297
2,864,3,-0.83412,1.8663,0.81022
2,865,3,-1.831,1.216,-0.061816
2,866,3,-0.48285,-2.1198,0.32932
2,867,3,1.3625,-0.20881,-1.7132
2,868,3,0.89539,2.0033,0.14157
2,869,3,0.2655,0.87254,-2.0008
2,870,3,0.91709,1.9861,-0.22224
2,871,3,0.18163,-0.1281,2.1876
2,872,3,0.16236,1.5015,-1.5982
2,873,3,-0.85696,-0.81022,1.8559
2,874,3,1.4602,-0.44881,-1.5816
2,875,3,-0.79066,-1.1707,1.6851
2,876,3,0.88421,2.0114,0.087677
2,877,3,-0.95374,-0.77246,1.8245
2,878,3,-1.1114,1.4002,1.2804
2,879,3,0.17666,1.5496,-1.5501
2,880,3,0.65466,0.4752,2.0447
2,881,3,-0.45731,1.5591,1.4817
2,882,3,-0.93356,-0.82275,1.8129
2,883,3,-0.6024,1.4414,1.5475
2,884,3,0.33236,1.9509,-0.9584
2,885,3,-1.7913,1.1131,0.62241
2,886,3,-0.79643,1.8117,0.9584
2,887,3,0.14377,2.0341,-0.82275
2,888,3,-0.097737,-0.56694,2.1223
2,889,3,1.1968,-0.63185,-1.7331
2,890,3,1.0128,1.9375,-0.23566
2,891,3,-0.49882,2.0722,0.54083
2,892,3,-0.094122,1.6129,1.4916
2,893,3,0.21574,2.0014,-0.88491
2,894,3,-1.2463,1.2606,1.301
2,895,3,-1.0933,1.3045,1.3922
2,896,3,0.88713,1.9849,0.32932
2,897,3,-0.68308,2.0892,0.060708
2,898,3,-0.49543,1.4817,1.5474
2,899,3,0.45136,0.9584,-1.9269
2,900,3,-1.8263,1.2048,-0.21957
2,901,3,-0.93628,1.6647,1.0897
2,902,3,0.04547,-2.1169,0.59297
2,903,3,-0.58653,1.4616,1.5345
2,904,3,-0.56424,1.5618,1.4414
2,905,3,-0.084573,-0.57997,2.1193
2,906,3,1.1941,0.92181,-1.5998
2,907,3,-0.74185,2.0147,0.4752
2,908,3,0.87836,1.9652,0.44881
2,909,3,-1.9133,1.0662,-0.19437
2,910,3,-1.9096,0.98262,-0.47212
2,911,3,-0.93874,1.6933,1.0425
2,912,3,-0.084984,-0.54083,2.1297
2,913,3,0.95874,1.8618,0.67051
2,914,3,0.20667,1.2272,-1.8128
2,915,3,-1.0343,-0.27586,1.9208
2,916,3,-1.8213,0.9584,0.77414
2,917,3,-0.85474,1.765,0.99467
2,918,3,0.86004,2.0234,0.033729
2,919,3,-1.164,-0.56694,1.7773
2,920,3,0.84767,2.0288,-0.020238
2,921,3,-0.8564,1.5673,1.2826
2,922,3,0.92737,1.9764,0.26247
2,923,3,-0.835,1.9645,0.52774
2,924,3,-0.83727,1.9368,0.61891
2,925,3,-0.58586,1.4002,1.591
2,926,3,-0.26564,2.1007,-0.59297
2,927,3,-0.54295,1.1247,1.8098
2,928,3,-0.99327,1.4717,1.2972
2,929,3,-1.2274,1.2495,1.3294
2,930,3,1.6648,-0.62465,-1.2936
2,931,3,-0.69314,1.8474,0.97053
2,932,3,-1.2725,1.2048,1.3283
2,933,3,1.3358,-0.28924,-1.7225
2,934,3,-1.3518,1.3153,1.1304
2,935,3,-1.1338,1.2717,1.3902
2,936,3,-1.842,1.0662,0.55261
2,937,3,1.071,1.9042,0.24907
2,938,3,-1.3393,1.3368,1.1199
2,939,3,-0.99455,1.9608,0.033729
2,940,3,0.8937,1.9996,-0.19538
2,941,3,-1.1503,-0.40912,1.8288
2,942,3,-0.56662,-0.074193,2.1233
2,943,3,-0.71665,-1.216,1.6861
2,944,3,-0.87532,-0.83524,1.8361
2,945,3,-0.60877,1.4209,1.5639
2,946,3,-0.91348,-0.81022,1.8287
2,947,3,0.25908,1.8647,-1.1362
2,948,3,0.035085,1.6334,1.4717
2,949,3,0.91865,1.9895,0.18194
2,950,3,0.1805,-0.27586,2.174
2,951,3,-1.8038,1.0067,0.75365
2,952,3,-0.9093,1.6642,1.1131
2,953,3,-1.095,-0.50151,1.8397
2,954,3,1.2328,-0.20881,-1.8088
2,955,3,0.34073,0.84771,2.0001
2,956,3,0.90544,1.9929,0.20882
2,957,3,-1.8844,0.93405,0.6418
2,958,3,-0.4202,-0.22224,2.1469
2,959,3,-0.83207,-0.82275,1.8617
2,960,3,0.92787,1.8864,0.64476
2,961,3,-1.2873,-0.52774,1.7028
2,962,3,-0.12377,-0.56694,2.1209
2,963,3,-1.6662,-0.26247,1.4107
2,964,3,0.4202,0.22224,2.1469
2,965,3,-0.50402,1.3261,1.6801
2,966,3,-0.22693,2.1052,-0.59297
2,967,3,-1.8741,1.1478,-0.074785
2,968,3,-0.34219,2.0859,-0.60595
2,969,3,0.53522,0.31597,2.1092
2,970,3,1.5543,0.12904,1.5501
2,971,3,0.64296,0.46201,2.0514
2,972,3,1.056,1.9048,0.30261
2,973,3,1.3397,-0.23566,-1.7276
2,974,3,1.2534,-0.23566,-1.7913
2,975,3,1.1677,0.94624,-1.6051
2,976,3,-0.11039,-0.59297,2.1146
2,977,3,-1.3718,1.3045,1.1188
