"TimeStep","ConnectedComponentId","CriticalType","Points:0","Points:1","Points:2"
1,220,3,1.3552,-0.40912,-1.6826
1,220,3,1.37,-0.36928,-1.6798
2,220,3,1.37,-0.36928,-1.6798
2,220,3,1.37,-0.36928,-1.6798
3,220,3,1.37,-0.36928,-1.6798
3,220,3,1.3919,-0.35597,-1.6646
4,220,3,1.3919,-0.35597,-1.6646
4,220,3,1.3919,-0.35597,-1.6646
0,221,3,-0.43731,1.1593,1.8166
0,221,3,-0.43731,1.1593,1.8166
1,221,3,-0.43731,1.1593,1.8166
1,221,3,-0.45183,1.1362,1.8276
2,221,3,-0.45183,1.1362,1.8276
2,221,3,-0.45183,1.1362,1.8276
3,221,3,-0.45183,1.1362,1.8276
3,221,3,-0.45014,1.1478,1.8208
4,221,3,-0.45014,1.1478,1.8208
4,221,3,-0.45014,1.1478,1.8208
0,222,3,-0.84198,1.8839,0.75981
0,222,3,-0.84198,1.8839,0.75981
1,222,3,-0.84198,1.8839,0.75981
1,222,3,-0.83226,1.8932,0.74713
2,222,3,-0.83226,1.8932,0.74713
2,222,3,-0.83226,1.8932,0.74713
3,222,3,-0.83226,1.8932,0.74713
3,222,3,-0.77717,1.9262,0.7217
4,222,3,-0.77717,1.9262,0.7217
4,222,3,-0.77717,1.9262,0.7217
0,223,3,-1.8878,1.1131,-0.18009
0,223,3,-1.8878,1.1131,-0.18009
1,223,3,-1.8878,1.1131,-0.18009
1,223,3,-1.866,1.1478,-0.18956
2,223,3,-1.866,1.1478,-0.18956
2,223,3,-1.866,1.1478,-0.18956
3,223,3,-1.866,1.1478,-0.18956
3,223,3,-1.8671,1.1478,-0.17811
4,223,3,-1.8671,1.1478,-0.17811
4,223,3,-1.8671,1.1478,-0.17811
0,224,3,-1.3335,-0.31597,1.7196
0,224,3,-1.3335,-0.31597,1.7196
1,224,3,-1.3335,-0.31597,1.7196
1,224,3,-1.2644,-0.36928,1.7607
2,224,3,-1.2644,-0.36928,1.7607
2,224,3,-1.2644,-0.36928,1.7607
3,224,3,-1.2644,-0.36928,1.7607
3,224,3,-1.2966,-0.36928,1.7371
4,224,3,-1.2966,-0.36928,1.7371
4,224,3,-1.2966,-0.36928,1.7371
0,225,3,-0.7445,1.6658,1.2272
0,225,3,-0.7445,1.6658,1.2272
1,225,3,-0.7445,1.6658,1.2272
1,225,3,-0.77822,1.6586,1.216
0,226,3,1.4616,1.6427,-0.020238
0,226,3,1.4616,1.6427,-0.020238
1,226,3,1.4616,1.6427,-0.020238
1,226,3,1.4104,1.6867,0.033729
2,226,3,1.4104,1.6867,0.033729
2,226,3,1.4104,1.6867,0.033729
3,226,3,1.4104,1.6867,0.033729
3,226,3,1.3467,1.7366,0.074193
4,226,3,1.3467,1.7366,0.074193
4,226,3,1.3467,1.7366,0.074193
0,227,3,-0.74475,-2.0226,0.4356
0,227,3,-0.74475,-2.0226,0.4356
1,227,3,-0.74475,-2.0226,0.4356
1,227,3,-0.73233,-2.0271,0.4356
2,227,3,-0.73233,-2.0271,0.4356
2,227,3,-0.73233,-2.0271,0.4356
3,227,3,-0.73233,-2.0271,0.4356
3,227,3,-0.76855,-2.0107,0.44881
4,227,3,-0.76855,-2.0107,0.44881
4,227,3,-0.76855,-2.0107,0.44881
0,228,3,-0.75197,0.63185,1.9673
0,228,3,-0.75197,0.63185,1.9673
1,228,3,-0.75197,0.63185,1.9673
1,228,3,-0.73988,0.63185,1.9719
2,228,3,-0.73988,0.63185,1.9719
2,228,3,-0.73988,0.63185,1.9719
3,228,3,-0.73988,0.63185,1.9719
3,228,3,-0.72641,0.64476,1.9728
4,228,3,-0.72641,0.64476,1.9728
4,228,3,-0.72641,0.64476,1.9728
0,229,3,0.46155,0.86014,-1.9703
0,229,3,0.46155,0.86014,-1.9703
1,229,3,0.46155,0.86014,-1.9703
1,229,3,0.43502,0.88491,-1.9654
0,230,3,-0.04577,-0.54083,2.1309
0,230,3,-0.04577,-0.54083,2.1309
1,230,3,-0.04577,-0.54083,2.1309
1,230,3,-0.045697,-0.5539,2.1275
0,231,3,-0.13739,1.9439,1.0187
0,231,3,-0.13739,1.9439,1.0187
1,231,3,-0.13739,1.9439,1.0187
1,231,3,-0.16124,1.942,1.0187
2,231,3,-0.16124,1.942,1.0187
2,231,3,-0.16124,1.942,1.0187
3,231,3,-0.16124,1.942,1.0187
3,231,3,-0.13739,1.9439,1.0187
4,231,3,-0.13739,1.9439,1.0187
4,231,3,-0.13739,1.9439,1.0187
0,232,3,-1.3992,-0.46201,1.6322
0,232,3,-1.3992,-0.46201,1.6322
1,232,3,-1.3992,-0.46201,1.6322
1,232,3,-1.3791,-0.46201,1.6492
0,233,3,-0.552,2.0686,0.50151
0,233,3,-0.552,2.0686,0.50151
1,233,3,-0.552,2.0686,0.50151
1,233,3,-0.55278,2.0715,0.48836
2,233,3,-0.55278,2.0715,0.48836
2,233,3,-0.55278,2.0715,0.48836
3,233,3,-0.55278,2.0715,0.48836
3,233,3,-0.54006,2.0748,0.48836
4,233,3,-0.54006,2.0748,0.48836
4,233,3,-0.54006,2.0748,0.48836
0,234,3,-1.8507,1.1593,0.25714
0,234,3,-1.8507,1.1593,0.25714
1,234,3,-1.8507,1.1593,0.25714
1,234,3,-1.8507,1.1593,0.25714
2,234,3,-1.8507,1.1593,0.25714
2,234,3,-1.8507,1.1593,0.25714
3,234,3,-1.8507,1.1593,0.25714
3,234,3,-1.842,1.1707,0.26747
4,234,3,-1.842,1.1707,0.26747
4,234,3,-1.842,1.1707,0.26747
0,235,3,0.073662,-0.26247,2.1819
0,235,3,0.073662,-0.26247,2.1819
1,235,3,0.073662,-0.26247,2.1819
1,235,3,0.073662,-0.26247,2.1819
2,235,3,0.073662,-0.26247,2.1819
2,235,3,0.073662,-0.26247,2.1819
3,235,3,0.073662,-0.26247,2.1819
3,235,3,0.060179,-0.28924,2.179
4,235,3,0.060179,-0.28924,2.179
4,235,3,0.060179,-0.28924,2.179
0,236,3,-1.6506,-1.0306,1.024
0,236,3,-1.6506,-1.0306,1.024
1,236,3,-1.6506,-1.0306,1.024
1,236,3,-1.6367,-1.0187,1.0577
2,236,3,-1.6367,-1.0187,1.0577
2,236,3,-1.6367,-1.0187,1.0577
3,236,3,-1.6367,-1.0187,1.0577
3,236,3,-1.6456,-0.98262,1.0778
4,236,3,-1.6456,-0.98262,1.0778
4,236,3,-1.6456,-0.98262,1.0778
0,237,3,-0.94421,1.5308,1.265
0,237,3,-0.94421,1.5308,1.265
1,237,3,-0.94421,1.5308,1.265
1,237,3,-0.94668,1.5685,1.216
2,237,3,-0.94668,1.5685,1.216
2,237,3,-0.94668,1.5685,1.216
3,237,3,-0.94668,1.5685,1.216
3,237,3,-0.93857,1.5405,1.2574
4,237,3,-0.93857,1.5405,1.2574
4,237,3,-0.93857,1.5405,1.2574
0,238,3,-1.7642,-1.2495,0.40185
0,238,3,-1.7642,-1.2495,0.40185
1,238,3,-1.7642,-1.2495,0.40185
1,238,3,-1.7666,-1.2495,0.39102
2,238,3,-1.7666,-1.2495,0.39102
2,238,3,-1.7666,-1.2495,0.39102
3,238,3,-1.7666,-1.2495,0.39102
3,238,3,-1.7691,-1.2384,0.41441
4,238,3,-1.7691,-1.2384,0.41441
4,238,3,-1.7691,-1.2384,0.41441
0,239,3,-0.61558,1.7717,1.1478
0,239,3,-0.61558,1.7717,1.1478
1,239,3,-0.61558,1.7717,1.1478
1,239,3,-0.65051,1.7666,1.1362
2,239,3,-0.65051,1.7666,1.1362
2,239,3,-0.65051,1.7666,1.1362
3,239,3,-0.65051,1.7666,1.1362
3,239,3,-0.59385,1.7091,1.2495
4,239,3,-0.59385,1.7091,1.2495
4,239,3,-0.59385,1.7091,1.2495
0,240,3,-1.0821,1.4106,1.2941
0,240,3,-1.0821,1.4106,1.2941
1,240,3,-1.0821,1.4106,1.2941
1,240,3,-1.0526,1.4209,1.307
2,240,3,-1.0526,1.4209,1.307
2,240,3,-1.0526,1.4209,1.307
3,240,3,-1.0526,1.4209,1.307
3,240,3,-1.0337,1.4106,1.333
4,240,3,-1.0337,1.4106,1.333
4,240,3,-1.0337,1.4106,1.333
0,241,3,-0.7281,-1.1707,1.713
0,241,3,-0.7281,-1.1707,1.713
1,241,3,-0.7281,-1.1707,1.713
1,241,3,-0.72306,-1.1478,1.7306
2,241,3,-0.72306,-1.1478,1.7306
2,241,3,-0.72306,-1.1478,1.7306
3,241,3,-0.72306,-1.1478,1.7306
3,241,3,-0.70703,-1.1707,1.7218
4,241,3,-0.70703,-1.1707,1.7218
4,241,3,-0.70703,-1.1707,1.7218
0,242,3,-0.93363,1.3897,1.4255
0,242,3,-0.93363,1.3897,1.4255
1,242,3,-0.93363,1.3897,1.4255
1,242,3,-0.97396,1.3581,1.429
2,242,3,-0.97396,1.3581,1.429
2,242,3,-0.97396,1.3581,1.429
3,242,3,-0.97396,1.3581,1.429
3,242,3,-0.98179,1.3793,1.4032
4,242,3,-0.98179,1.3793,1.4032
4,242,3,-0.98179,1.3793,1.4032
0,243,3,1.0488,1.8917,0.39585
0,243,3,1.0488,1.8917,0.39585
1,243,3,1.0488,1.8917,0.39585
1,243,3,1.0287,1.9105,0.35597
2,243,3,1.0287,1.9105,0.35597
2,243,3,1.0287,1.9105,0.35597
3,243,3,1.0287,1.9105,0.35597
3,243,3,0.9795,1.9312,0.38257
4,243,3,0.9795,1.9312,0.38257
4,243,3,0.9795,1.9312,0.38257
0,244,3,-0.20238,1.6834,1.4002
0,244,3,-0.20238,1.6834,1.4002
1,244,3,-0.20238,1.6834,1.4002
1,244,3,-0.20238,1.6834,1.4002
2,244,3,-0.20238,1.6834,1.4002
2,244,3,-0.20238,1.6834,1.4002
3,244,3,-0.20238,1.6834,1.4002
3,244,3,-0.22302,1.6808,1.4002
4,244,3,-0.22302,1.6808,1.4002
4,244,3,-0.22302,1.6808,1.4002
0,245,3,-1.1452,-0.61891,1.7722
0,245,3,-1.1452,-0.61891,1.7722
1,245,3,-1.1452,-0.61891,1.7722
1,245,3,-1.1383,-0.59297,1.7854
2,245,3,-1.1383,-0.59297,1.7854
2,245,3,-1.1383,-0.59297,1.7854
3,245,3,-1.1383,-0.59297,1.7854
3,245,3,-1.1234,-0.61891,1.7861
4,245,3,-1.1234,-0.61891,1.7861
4,245,3,-1.1234,-0.61891,1.7861
0,246,3,-0.0063449,-2.0681,0.74713
0,246,3,-0.0063449,-2.0681,0.74713
1,246,3,-0.0063449,-2.0681,0.74713
1,246,3,-0.018948,-2.0587,0.77246
2,246,3,-0.018948,-2.0587,0.77246
2,246,3,-0.018948,-2.0587,0.77246
3,246,3,-0.018948,-2.0587,0.77246
3,246,3,-0.018948,-2.0587,0.77246
4,246,3,-0.018948,-2.0587,0.77246
4,246,3,-0.018948,-2.0587,0.77246
0,247,3,-0.43071,1.5113,1.538
0,247,3,-0.43071,1.5113,1.538
1,247,3,-0.43071,1.5113,1.538
1,247,3,-0.42127,1.5113,1.5406
2,247,3,-0.42127,1.5113,1.5406
2,247,3,-0.42127,1.5113,1.5406
3,247,3,-0.42127,1.5113,1.5406
3,247,3,-0.44955,1.5113,1.5326
4,247,3,-0.44955,1.5113,1.5326
4,247,3,-0.44955,1.5113,1.5326
0,248,3,0.18052,1.2826,-1.7769
0,248,3,0.18052,1.2826,-1.7769
1,248,3,0.18052,1.2826,-1.7769
1,248,3,0.19142,1.2826,-1.7758
0,249,3,0.035661,1.6602,1.4414
0,249,3,0.035661,1.6602,1.4414
1,249,3,0.035661,1.6602,1.4414
1,249,3,0.045847,1.66,1.4414
2,249,3,0.045847,1.66,1.4414
2,249,3,0.045847,1.66,1.4414
3,249,3,0.045847,1.66,1.4414
3,249,3,0.045847,1.66,1.4414
4,249,3,0.045847,1.66,1.4414
4,249,3,0.045847,1.66,1.4414
0,250,3,0.24945,1.8799,-1.1131
0,250,3,0.24945,1.8799,-1.1131
1,250,3,0.24945,1.8799,-1.1131
1,250,3,0.24855,1.8731,-1.1247
0,251,3,-0.75471,-1.2272,1.6612
0,251,3,-0.75471,-1.2272,1.6612
1,251,3,-0.75471,-1.2272,1.6612
1,251,3,-0.7445,-1.2272,1.6658
2,251,3,-0.7445,-1.2272,1.6658
2,251,3,-0.7445,-1.2272,1.6658
3,251,3,-0.7445,-1.2272,1.6658
3,251,3,-0.7383,-1.2495,1.6519
4,251,3,-0.7383,-1.2495,1.6519
4,251,3,-0.7383,-1.2495,1.6519
0,252,3,0.96939,1.8825,0.59297
0,252,3,0.96939,1.8825,0.59297
1,252,3,0.96939,1.8825,0.59297
1,252,3,0.95616,1.8851,0.60595
2,252,3,0.95616,1.8851,0.60595
2,252,3,0.95616,1.8851,0.60595
3,252,3,0.95616,1.8851,0.60595
3,252,3,0.97922,1.8733,0.60595
4,252,3,0.97922,1.8733,0.60595
4,252,3,0.97922,1.8733,0.60595
0,253,3,0.17886,2.005,-0.88491
0,253,3,0.17886,2.005,-0.88491
1,253,3,0.17886,2.005,-0.88491
1,253,3,0.19064,1.9984,-0.89725
0,254,3,0.7217,-2.0771,0.0067463
0,254,3,0.7217,-2.0771,0.0067463
1,254,3,0.7217,-2.0771,0.0067463
1,254,3,0.7217,-2.0771,-0.006746
0,255,3,0.58328,0.39585,2.0828
0,255,3,0.58328,0.39585,2.0828
1,255,3,0.58328,0.39585,2.0828
1,255,3,0.58262,0.40912,2.0805
2,255,3,0.58262,0.40912,2.0805
2,255,3,0.58262,0.40912,2.0805
3,255,3,0.58262,0.40912,2.0805
3,255,3,0.55639,0.42237,2.085
4,255,3,0.55639,0.42237,2.085
4,255,3,0.55639,0.42237,2.085
0,256,3,-0.81915,-0.89725,1.8328
0,256,3,-0.81915,-0.89725,1.8328
1,256,3,-0.81915,-0.89725,1.8328
1,256,3,-0.7944,-0.90955,1.8376
2,256,3,-0.7944,-0.90955,1.8376
2,256,3,-0.7944,-0.90955,1.8376
3,256,3,-0.7944,-0.90955,1.8376
3,256,3,-0.80111,-0.93405,1.8223
4,256,3,-0.80111,-0.93405,1.8223
4,256,3,-0.80111,-0.93405,1.8223
0,257,3,-0.62193,0.57997,2.0278
0,257,3,-0.62193,0.57997,2.0278
1,257,3,-0.62193,0.57997,2.0278
1,257,3,-0.61147,0.5539,2.0382
0,258,3,-0.66459,-1.216,1.7073
0,258,3,-0.66459,-1.216,1.7073
1,258,3,-0.66459,-1.216,1.7073
1,258,3,-0.67779,-1.2048,1.7101
0,259,3,-0.89932,1.6459,1.1478
0,259,3,-0.89932,1.6459,1.1478
1,259,3,-0.89932,1.6459,1.1478
1,259,3,-0.90251,1.6279,1.1707
2,259,3,-0.90251,1.6279,1.1707
2,259,3,-0.90251,1.6279,1.1707
3,259,3,-0.90251,1.6279,1.1707
3,259,3,-0.89901,1.6216,1.1821
4,259,3,-0.89901,1.6216,1.1821
4,259,3,-0.89901,1.6216,1.1821
0,260,3,-0.78792,2.0241,0.34265
0,260,3,-0.78792,2.0241,0.34265
1,260,3,-0.78792,2.0241,0.34265
1,260,3,-0.78714,2.0221,0.35597
2,260,3,-0.78714,2.0221,0.35597
2,260,3,-0.78714,2.0221,0.35597
3,260,3,-0.78714,2.0221,0.35597
3,260,3,-0.77472,2.0269,0.35597
4,260,3,-0.77472,2.0269,0.35597
4,260,3,-0.77472,2.0269,0.35597
0,261,3,0.96976,1.9716,0.087677
0,261,3,0.96976,1.9716,0.087677
1,261,3,0.96976,1.9716,0.087677
1,261,3,0.98206,1.966,0.074193
0,262,3,-0.5099,2.0625,0.56694
0,262,3,-0.5099,2.0625,0.56694
1,262,3,-0.5099,2.0625,0.56694
1,262,3,-0.52339,2.0626,0.5539
2,262,3,-0.52339,2.0626,0.5539
2,262,3,-0.52339,2.0626,0.5539
3,262,3,-0.52339,2.0626,0.5539
3,262,3,-0.52339,2.0626,0.5539
4,262,3,-0.52339,2.0626,0.5539
4,262,3,-0.52339,2.0626,0.5539
0,263,3,-0.77728,-1.1821,1.6833
0,263,3,-0.77728,-1.1821,1.6833
1,263,3,-0.77728,-1.1821,1.6833
1,263,3,-0.77728,-1.1821,1.6833
2,263,3,-0.77728,-1.1821,1.6833
2,263,3,-0.77728,-1.1821,1.6833
3,263,3,-0.77728,-1.1821,1.6833
3,263,3,-0.76392,-1.1935,1.6814
4,263,3,-0.76392,-1.1935,1.6814
4,263,3,-0.76392,-1.1935,1.6814
0,264,3,-0.75787,1.7531,1.0897
0,264,3,-0.75787,1.7531,1.0897
1,264,3,-0.75787,1.7531,1.0897
1,264,3,-0.75787,1.7531,1.0897
0,265,3,1.8851,-0.95616,0.60595
0,265,3,1.8851,-0.95616,0.60595
1,265,3,1.8851,-0.95616,0.60595
1,265,3,1.8851,-0.95616,0.60595
0,266,3,-0.39449,-0.18194,2.1556
0,266,3,-0.39449,-0.18194,2.1556
1,266,3,-0.39449,-0.18194,2.1556
1,266,3,-0.39406,-0.20881,2.1532
2,266,3,-0.39406,-0.20881,2.1532
2,266,3,-0.39406,-0.20881,2.1532
3,266,3,-0.39406,-0.20881,2.1532
3,266,3,-0.39449,-0.18194,2.1556
4,266,3,-0.39449,-0.18194,2.1556
4,266,3,-0.39449,-0.18194,2.1556
0,267,3,-0.83043,2.0224,-0.23566
0,267,3,-0.83043,2.0224,-0.23566
1,267,3,-0.83043,2.0224,-0.23566
1,267,3,-0.83097,2.0237,-0.22224
2,267,3,-0.83097,2.0237,-0.22224
2,267,3,-0.83097,2.0237,-0.22224
3,267,3,-0.83097,2.0237,-0.22224
3,267,3,-0.83147,2.0249,-0.20881
4,267,3,-0.83147,2.0249,-0.20881
4,267,3,-0.83147,2.0249,-0.20881
0,268,3,1.3068,1.7508,0.24907
0,268,3,1.3068,1.7508,0.24907
1,268,3,1.3068,1.7508,0.24907
1,268,3,1.3068,1.7508,0.24907
0,269,3,0.97973,1.9613,0.16849
0,269,3,0.97973,1.9613,0.16849
1,269,3,0.97973,1.9613,0.16849
1,269,3,0.99175,1.9553,0.16849
0,270,3,0.7414,1.0662,-1.7745
0,270,3,0.7414,1.0662,-1.7745
1,270,3,0.7414,1.0662,-1.7745
1,270,3,0.75481,1.0544,-1.7759
2,270,3,0.75481,1.0544,-1.7759
2,270,3,0.75481,1.0544,-1.7759
3,270,3,0.75481,1.0544,-1.7759
3,270,3,0.70618,1.078,-1.7817
4,270,3,0.70618,1.078,-1.7817
4,270,3,0.70618,1.078,-1.7817
0,271,3,0.35549,0.11463,2.1669
0,271,3,0.35549,0.11463,2.1669
1,271,3,0.35549,0.11463,2.1669
1,271,3,0.34229,0.10116,2.1697
0,272,3,-1.6183,0.19538,1.4758
0,272,3,-1.6183,0.19538,1.4758
1,272,3,-1.6183,0.19538,1.4758
1,272,3,-1.651,0.23566,1.4331
2,272,3,-1.651,0.23566,1.4331
2,272,3,-1.651,0.23566,1.4331
3,272,3,-1.651,0.23566,1.4331
3,272,3,-1.6322,0.24907,1.4522
4,272,3,-1.6322,0.24907,1.4522
4,272,3,-1.6322,0.24907,1.4522
0,273,3,-0.035849,1.669,1.4311
0,273,3,-0.035849,1.669,1.4311
1,273,3,-0.035849,1.669,1.4311
1,273,3,-0.055126,1.6329,1.4717
2,273,3,-0.055126,1.6329,1.4717
2,273,3,-0.055126,1.6329,1.4717
3,273,3,-0.055126,1.6329,1.4717
3,273,3,-0.045106,1.6332,1.4717
4,273,3,-0.045106,1.6332,1.4717
4,273,3,-0.045106,1.6332,1.4717
0,274,3,-0.73783,-1.0306,1.7968
0,274,3,-0.73783,-1.0306,1.7968
1,274,3,-0.73783,-1.0306,1.7968
1,274,3,-0.73783,-1.0306,1.7968
0,275,3,-0.20993,-0.7217,2.0665
0,275,3,-0.20993,-0.7217,2.0665
1,275,3,-0.20993,-0.7217,2.0665
1,275,3,-0.20948,-0.73443,2.062
0,276,3,-0.85833,1.4209,1.4421
0,276,3,-0.85833,1.4209,1.4421
1,276,3,-0.85833,1.4209,1.4421
1,276,3,-0.88012,1.4311,1.4186
2,276,3,-0.88012,1.4311,1.4186
2,276,3,-0.88012,1.4311,1.4186
3,276,3,-0.88012,1.4311,1.4186
3,276,3,-0.84947,1.4209,1.4473
4,276,3,-0.84947,1.4209,1.4473
4,276,3,-0.84947,1.4209,1.4473
0,277,3,-0.87862,-0.93405,1.7863
0,277,3,-0.87862,-0.93405,1.7863
1,277,3,-0.87862,-0.93405,1.7863
1,277,3,-0.88698,-0.94624,1.7757
0,278,3,0.99332,1.9584,0.11463
0,278,3,0.99332,1.9584,0.11463
1,278,3,0.99332,1.9584,0.11463
1,278,3,1.0053,1.9523,0.11463
0,279,3,-0.78218,1.8721,0.84771
0,279,3,-0.78218,1.8721,0.84771
1,279,3,-0.78218,1.8721,0.84771
1,279,3,-0.80302,1.8575,0.86014
2,279,3,-0.80302,1.8575,0.86014
2,279,3,-0.80302,1.8575,0.86014
3,279,3,-0.80302,1.8575,0.86014
3,279,3,-0.82358,1.8427,0.87254
4,279,3,-0.82358,1.8427,0.87254
4,279,3,-0.82358,1.8427,0.87254
0,280,3,-0.6993,-0.93405,1.8638
0,280,3,-0.6993,-0.93405,1.8638
1,280,3,-0.6993,-0.93405,1.8638
1,280,3,-0.68586,-0.94624,1.8626
2,280,3,-0.68586,-0.94624,1.8626
2,280,3,-0.68586,-0.94624,1.8626
3,280,3,-0.68586,-0.94624,1.8626
3,280,3,-0.661,-0.9584,1.8654
4,280,3,-0.661,-0.9584,1.8654
4,280,3,-0.661,-0.9584,1.8654
0,281,3,0.95246,1.9364,0.42237
0,281,3,0.95246,1.9364,0.42237
1,281,3,0.95246,1.9364,0.42237
1,281,3,0.92862,1.9479,0.42237
0,282,3,0.056624,1.6772,1.4209
0,282,3,0.056624,1.6772,1.4209
1,282,3,0.056624,1.6772,1.4209
1,282,3,0.066914,1.6768,1.4209
0,283,3,-0.21456,-1.9904,0.90955
0,283,3,-0.21456,-1.9904,0.90955
1,283,3,-0.21456,-1.9904,0.90955
1,283,3,-0.21395,-1.9848,0.92181
0,284,3,1.3474,-0.27586,-1.7157
0,284,3,1.3474,-0.27586,-1.7157
1,284,3,1.3474,-0.27586,-1.7157
1,284,3,1.3273,-0.26247,-1.7334
2,284,3,1.3273,-0.26247,-1.7334
2,284,3,1.3273,-0.26247,-1.7334
3,284,3,1.3273,-0.26247,-1.7334
3,284,3,1.3175,-0.24907,-1.7428
4,284,3,1.3175,-0.24907,-1.7428
4,284,3,1.3175,-0.24907,-1.7428
2,285,3,-1.0378,0.67051,1.8189
2,285,3,-1.0378,0.67051,1.8189
3,285,3,-1.0378,0.67051,1.8189
3,285,3,-1.0398,0.65765,1.8225
4,285,3,-1.0398,0.65765,1.8225
4,285,3,-1.0398,0.65765,1.8225
2,286,3,0.073476,1.5955,-1.5113
2,286,3,0.073476,1.5955,-1.5113
3,286,3,0.073476,1.5955,-1.5113
3,286,3,0.08278,1.5857,-1.5211
4,286,3,0.08278,1.5857,-1.5211
4,286,3,0.08278,1.5857,-1.5211
2,287,3,-0.2992,-0.32932,2.1534
2,287,3,-0.2992,-0.32932,2.1534
3,287,3,-0.2992,-0.32932,2.1534
3,287,3,-0.27275,-0.32932,2.1569
4,287,3,-0.27275,-0.32932,2.1569
4,287,3,-0.27275,-0.32932,2.1569
2,288,3,-1.8261,1.1478,0.42777
2,288,3,-1.8261,1.1478,0.42777
3,288,3,-1.8261,1.1478,0.42777
3,288,3,-1.8235,1.1478,0.43896
4,288,3,-1.8235,1.1478,0.43896
4,288,3,-1.8235,1.1478,0.43896
2,289,3,-0.33167,1.5308,1.5433
2,289,3,-0.33167,1.5308,1.5433
3,289,3,-0.33167,1.5308,1.5433
3,289,3,-0.36215,1.5211,1.546
4,289,3,-0.36215,1.5211,1.546
4,289,3,-0.36215,1.5211,1.546
2,290,3,1.0187,1.8644,0.56694
2,290,3,1.0187,1.8644,0.56694
3,290,3,1.0187,1.8644,0.56694
3,290,3,0.99575,1.8768,0.56694
4,290,3,0.99575,1.8768,0.56694
4,290,3,0.99575,1.8768,0.56694
2,291,3,-0.73233,2.0271,0.4356
2,291,3,-0.73233,2.0271,0.4356
3,291,3,-0.73233,2.0271,0.4356
3,291,3,-0.70826,2.0384,0.42237
4,291,3,-0.70826,2.0384,0.42237
4,291,3,-0.70826,2.0384,0.42237
2,292,3,-0.50122,-0.074193,2.1397
2,292,3,-0.50122,-0.074193,2.1397
3,292,3,-0.50122,-0.074193,2.1397
3,292,3,-0.50098,-0.10116,2.1387
4,292,3,-0.50098,-0.10116,2.1387
4,292,3,-0.50098,-0.10116,2.1387
2,293,3,-1.296,1.4817,0.97982
2,293,3,-1.296,1.4817,0.97982
3,293,3,-1.296,1.4817,0.97982
3,293,3,-1.302,1.4817,0.97185
4,293,3,-1.302,1.4817,0.97185
4,293,3,-1.302,1.4817,0.97185
2,294,3,-1.5448,-0.30261,1.5353
2,294,3,-1.5448,-0.30261,1.5353
3,294,3,-1.5448,-0.30261,1.5353
3,294,3,-1.5187,-0.27586,1.5661
4,294,3,-1.5187,-0.27586,1.5661
4,294,3,-1.5187,-0.27586,1.5661
2,295,3,-0.95997,1.6588,1.078
2,295,3,-0.95997,1.6588,1.078
3,295,3,-0.95997,1.6588,1.078
3,295,3,-0.9869,1.6352,1.0897
4,295,3,-0.9869,1.6352,1.0897
4,295,3,-0.9869,1.6352,1.0897
2,296,3,-1.9061,1.0067,-0.43418
2,296,3,-1.9061,1.0067,-0.43418
3,296,3,-1.9061,1.0067,-0.43418
3,296,3,-1.9061,1.0067,-0.43418
4,296,3,-1.9061,1.0067,-0.43418
4,296,3,-1.9061,1.0067,-0.43418
2,297,3,-0.4752,1.2606,1.7379
2,297,3,-0.4752,1.2606,1.7379
3,297,3,-0.4752,1.2606,1.7379
3,297,3,-0.47315,1.2717,1.7304
4,297,3,-0.47315,1.2717,1.7304
4,297,3,-0.47315,1.2717,1.7304
2,298,3,-1.9172,1.0544,-0.21857
2,298,3,-1.9172,1.0544,-0.21857
3,298,3,-1.9172,1.0544,-0.21857
3,298,3,-1.9172,1.0544,-0.21857
4,298,3,-1.9172,1.0544,-0.21857
4,298,3,-1.9172,1.0544,-0.21857
2,299,3,-0.64359,-1.4311,1.5404
2,299,3,-0.64359,-1.4311,1.5404
3,299,3,-0.64359,-1.4311,1.5404
3,299,3,-0.64696,-1.4209,1.5485
4,299,3,-0.64696,-1.4209,1.5485
4,299,3,-0.64696,-1.4209,1.5485
2,300,3,0.36431,0.86014,-1.9906
2,300,3,0.36431,0.86014,-1.9906
3,300,3,0.36431,0.86014,-1.9906
3,300,3,0.37452,0.88491,-1.9778
4,300,3,0.37452,0.88491,-1.9778
4,300,3,0.37452,0.88491,-1.9778
2,301,3,-0.43635,2.0928,-0.51463
2,301,3,-0.43635,2.0928,-0.51463
3,301,3,-0.43635,2.0928,-0.51463
3,301,3,-0.43699,2.0959,-0.50151
4,301,3,-0.43699,2.0959,-0.50151
4,301,3,-0.43699,2.0959,-0.50151
2,302,3,-1.8799,1.1014,-0.29657
2,302,3,-1.8799,1.1014,-0.29657
3,302,3,-1.8799,1.1014,-0.29657
3,302,3,-1.8714,1.1131,-0.307
4,302,3,-1.8714,1.1131,-0.307
4,302,3,-1.8714,1.1131,-0.307
2,303,3,-0.62903,-1.078,1.8104
2,303,3,-0.62903,-1.078,1.8104
3,303,3,-0.62903,-1.078,1.8104
3,303,3,-0.61791,-1.078,1.8142
4,303,3,-0.61791,-1.078,1.8142
4,303,3,-0.61791,-1.078,1.8142
2,304,3,1.3595,0.82051,-1.5211
2,304,3,1.3595,0.82051,-1.5211
3,304,3,1.3595,0.82051,-1.5211
3,304,3,1.3464,0.82395,-1.5308
4,304,3,1.3464,0.82395,-1.5308
4,304,3,1.3464,0.82395,-1.5308
2,305,3,-1.2958,-0.54083,1.6922
